transaction_id,timestamp,merchant_id,user_id,device_id,ip_id,payment_instrument_id,amount,currency,payment_method,status,is_fraud,fraud_campaign_id,scenario
TXN_002449,2026-08-30T10:36:40,MERCH_001,USER_1370,DEV_0591,IP_0563,PI_1443,49760.26,INR,upi,success,False,,legitimate
TXN_002450,2026-08-08T13:28:17,MERCH_001,USER_1736,DEV_0153,IP_1157,PI_0038,2879.25,INR,netbanking,success,False,,legitimate
TXN_002451,2026-08-24T05:54:56,MERCH_001,USER_1086,DEV_0603,IP_1381,PI_1994,364.39,INR,upi,success,False,,legitimate
TXN_002452,2026-08-13T14:54:59,MERCH_001,USER_0532,DEV_0725,IP_0087,PI_1115,9253.0,INR,card,success,False,,legitimate
TXN_002453,2026-08-10T21:09:06,MERCH_001,USER_1097,DEV_0079,IP_0358,PI_0428,9789.56,INR,upi,success,True,PAY_7109,payment_instrument_abuse
TXN_002454,2026-08-12T18:29:23,MERCH_001,USER_0841,DEV_0888,IP_0062,PI_0657,1637.77,INR,netbanking,success,False,,legitimate
TXN_002455,2026-08-13T16:48:03,MERCH_001,USER_1000,DEV_0001,IP_0053,PI_1806,1049.44,INR,wallet,success,False,,legitimate
TXN_002456,2026-08-08T09:47:15,MERCH_001,USER_1339,DEV_0374,IP_0079,PI_1144,20611.01,INR,upi,success,False,,legitimate
TXN_002457,2026-08-15T20:40:02,MERCH_001,USER_1185,DEV_0296,IP_1487,PI_1341,48392.44,INR,card,success,False,,legitimate
TXN_002458,2026-08-24T11:37:17,MERCH_001,USER_1606,DEV_0243,IP_0367,PI_1517,2226.61,INR,netbanking,success,False,,legitimate
TXN_002459,2026-08-07T22:21:39,MERCH_001,USER_0365,DEV_0556,IP_1039,PI_1850,1870.77,INR,upi,success,False,,legitimate
TXN_002460,2026-08-12T04:38:15,MERCH_001,USER_0261,DEV_0828,IP_0611,PI_0414,5338.14,INR,netbanking,success,False,,legitimate
TXN_002461,2026-08-18T12:57:31,MERCH_001,USER_1358,DEV_0507,IP_0691,PI_1586,50940.93,INR,upi,success,False,,legitimate
TXN_002462,2026-08-26T14:41:24,MERCH_001,USER_1045,DEV_0316,IP_0059,PI_1054,361.79,INR,upi,success,False,,legitimate
TXN_002463,2026-08-17T08:39:21,MERCH_001,USER_0137,DEV_0472,IP_1406,PI_2231,4942.11,INR,netbanking,success,True,BURST_5159,coordinated_burst
TXN_002464,2026-08-27T01:09:07,MERCH_001,USER_1648,DEV_0537,IP_0185,PI_1617,34418.88,INR,netbanking,success,False,,legitimate
TXN_002465,2026-08-11T14:07:47,MERCH_001,USER_1796,DEV_0573,IP_0113,PI_0709,23199.58,INR,card,success,False,,legitimate
TXN_002466,2026-08-11T06:51:53,MERCH_001,USER_1144,DEV_0009,IP_0909,PI_2119,37771.21,INR,upi,success,False,,legitimate
TXN_002467,2026-08-12T16:52:15,MERCH_001,USER_1264,DEV_0849,IP_0902,PI_0464,42998.07,INR,upi,success,False,,legitimate
TXN_002468,2026-08-25T14:19:25,MERCH_001,USER_1176,DEV_0233,IP_0935,PI_0659,10418.69,INR,upi,success,False,,legitimate
TXN_002469,2026-08-08T14:16:17,MERCH_001,USER_1915,DEV_0406,IP_0061,PI_2472,834.68,INR,upi,success,False,,legitimate
TXN_002470,2026-08-27T00:08:00,MERCH_001,USER_0127,DEV_0890,IP_0665,PI_1533,34955.13,INR,upi,success,False,,legitimate
TXN_002471,2026-08-23T05:06:45,MERCH_001,USER_1076,DEV_0533,IP_0240,PI_1988,272.12,INR,upi,failed,False,,legitimate
TXN_002472,2026-08-13T17:27:51,MERCH_001,USER_1108,DEV_0757,IP_0074,PI_1447,26371.3,INR,card,success,False,,legitimate
TXN_002473,2026-08-08T03:58:12,MERCH_001,USER_0016,DEV_0113,IP_1315,PI_1275,7444.04,INR,upi,success,False,,legitimate
TXN_002474,2026-08-13T20:23:03,MERCH_001,USER_1769,DEV_0384,IP_1276,PI_0615,22417.38,INR,upi,success,False,,legitimate
TXN_002475,2026-08-17T08:41:09,MERCH_001,USER_0740,DEV_0008,IP_1406,PI_1438,4954.31,INR,card,success,True,BURST_5159,coordinated_burst
TXN_002476,2026-08-30T16:46:59,MERCH_001,USER_1453,DEV_0172,IP_1073,PI_0264,43245.85,INR,upi,success,False,,legitimate
TXN_002477,2026-08-14T00:08:44,MERCH_001,USER_0691,DEV_0838,IP_0641,PI_1974,256.94,INR,netbanking,success,False,,legitimate
TXN_002478,2026-08-19T22:02:35,MERCH_001,USER_0261,DEV_0828,IP_0047,PI_2467,59098.11,INR,upi,success,False,,legitimate
TXN_002479,2026-08-01T15:13:14,MERCH_001,USER_1775,DEV_0426,IP_0050,PI_0082,19807.62,INR,upi,success,False,,legitimate
TXN_002480,2026-08-24T01:13:59,MERCH_001,USER_0566,DEV_0963,IP_0002,PI_0860,831.96,INR,card,success,False,,legitimate
TXN_002481,2026-08-24T16:55:47,MERCH_001,USER_1501,DEV_0508,IP_0347,PI_0574,265.64,INR,netbanking,success,False,,legitimate
TXN_002482,2026-08-01T23:06:06,MERCH_001,USER_1375,DEV_0681,IP_0746,PI_2088,9920.54,INR,card,success,True,FARM_5733,account_farm
TXN_002483,2026-08-13T03:16:25,MERCH_001,USER_0652,DEV_0565,IP_1148,PI_0940,314.41,INR,upi,success,False,,legitimate
TXN_002484,2026-08-06T22:02:56,MERCH_001,USER_0195,DEV_0366,IP_0240,PI_0257,3668.14,INR,netbanking,success,False,,legitimate
TXN_002485,2026-08-15T09:05:57,MERCH_001,USER_1226,DEV_0583,IP_1416,PI_1665,225.44,INR,upi,success,False,,legitimate
TXN_002486,2026-08-11T11:42:17,MERCH_001,USER_0386,DEV_0703,IP_0028,PI_0550,15936.57,INR,upi,success,False,,legitimate
TXN_002487,2026-08-22T22:51:09,MERCH_001,USER_0533,DEV_0732,IP_0357,PI_0128,3200.48,INR,upi,failed,False,,legitimate
TXN_002488,2026-08-22T04:53:52,MERCH_001,USER_0189,DEV_0324,IP_1407,PI_2004,2143.66,INR,netbanking,success,False,,legitimate
TXN_002489,2026-08-07T15:29:28,MERCH_001,USER_0216,DEV_0513,IP_0090,PI_0344,294.55,INR,upi,success,False,,legitimate
TXN_002490,2026-08-22T00:07:01,MERCH_001,USER_0075,DEV_0526,IP_0486,PI_2215,506.33,INR,card,success,False,,legitimate
TXN_002491,2026-08-22T02:17:01,MERCH_001,USER_1074,DEV_0519,IP_1494,PI_1599,51596.71,INR,card,success,False,,legitimate
TXN_002492,2026-08-21T17:34:03,MERCH_001,USER_1102,DEV_0143,IP_0475,PI_0416,7636.09,INR,netbanking,success,True,REFUND_7051,refund_abuse
TXN_002493,2026-08-14T22:20:31,MERCH_001,USER_1790,DEV_0531,IP_1393,PI_2145,8986.77,INR,upi,success,False,,legitimate
TXN_002494,2026-08-04T21:09:02,MERCH_001,USER_0654,DEV_0579,IP_0253,PI_2346,49233.44,INR,wallet,failed,False,,legitimate
TXN_002495,2026-08-18T23:38:28,MERCH_001,USER_1719,DEV_0034,IP_1428,PI_0035,8322.81,INR,card,success,False,,legitimate
TXN_002496,2026-08-21T20:04:16,MERCH_001,USER_0969,DEV_0784,IP_0024,PI_1440,1452.26,INR,upi,success,False,,legitimate
TXN_002497,2026-08-03T00:17:47,MERCH_001,USER_0757,DEV_0300,IP_0062,PI_1396,19704.87,INR,card,success,False,,legitimate
TXN_002498,2026-08-25T23:43:54,MERCH_001,USER_0631,DEV_0418,IP_0719,PI_0373,483.22,INR,card,success,False,,legitimate
TXN_002499,2026-08-27T08:59:16,MERCH_001,USER_1405,DEV_0836,IP_0372,PI_1897,24535.08,INR,upi,success,False,,legitimate
TXN_002500,2026-08-21T01:18:25,MERCH_001,USER_1458,DEV_0207,IP_0776,PI_1449,19074.12,INR,upi,success,False,,legitimate
TXN_002501,2026-08-09T16:14:52,MERCH_001,USER_1546,DEV_0823,IP_0355,PI_2499,2976.47,INR,wallet,success,False,,legitimate
TXN_002502,2026-08-16T03:00:33,MERCH_001,USER_1877,DEV_0140,IP_0017,PI_0072,11629.07,INR,upi,success,False,,legitimate
TXN_002503,2026-08-20T11:04:49,MERCH_001,USER_0131,DEV_0918,IP_0690,PI_1611,1066.04,INR,card,success,False,,legitimate
TXN_002504,2026-08-14T06:33:22,MERCH_001,USER_1921,DEV_0448,IP_0041,PI_1821,4850.16,INR,card,failed,False,,legitimate
TXN_002505,2026-08-23T17:16:42,MERCH_001,USER_1793,DEV_0552,IP_1249,PI_1220,22318.15,INR,card,success,False,,legitimate
TXN_002506,2026-08-05T06:47:50,MERCH_001,USER_1566,DEV_0963,IP_0914,PI_0050,386.56,INR,card,refunded,False,,legitimate
TXN_002507,2026-08-10T23:02:32,MERCH_001,USER_0671,DEV_0698,IP_0208,PI_2333,73480.63,INR,upi,success,False,,legitimate
TXN_002508,2026-08-16T07:31:45,MERCH_001,USER_1727,DEV_0090,IP_0115,PI_0939,18697.04,INR,upi,success,False,,legitimate
TXN_002509,2026-08-11T09:31:15,MERCH_001,USER_1818,DEV_0727,IP_0609,PI_0793,31360.01,INR,upi,failed,False,,legitimate
TXN_002510,2026-08-06T05:14:45,MERCH_001,USER_0092,DEV_0645,IP_0893,PI_0088,4182.16,INR,upi,success,False,,legitimate
TXN_002511,2026-08-21T13:08:17,MERCH_001,USER_1173,DEV_0212,IP_0361,PI_1181,905.43,INR,upi,success,False,,legitimate
TXN_002512,2026-08-09T06:04:25,MERCH_001,USER_1151,DEV_0058,IP_0030,PI_0628,15522.64,INR,card,success,False,,legitimate
TXN_002513,2026-08-19T00:51:52,MERCH_001,USER_1028,DEV_0197,IP_0703,PI_2143,7302.2,INR,upi,success,False,,legitimate
TXN_002514,2026-08-14T02:56:09,MERCH_001,USER_1687,DEV_0810,IP_1030,PI_2216,405.5,INR,upi,success,False,,legitimate
TXN_002515,2026-08-17T11:11:16,MERCH_001,USER_1202,DEV_0415,IP_1113,PI_0614,6061.38,INR,upi,success,False,,legitimate
TXN_002516,2026-08-03T06:17:14,MERCH_001,USER_1759,DEV_0314,IP_0055,PI_1621,13494.0,INR,netbanking,success,False,,legitimate
TXN_002517,2026-08-03T13:12:20,MERCH_001,USER_1711,DEV_0978,IP_0067,PI_1118,52859.16,INR,card,success,False,,legitimate
TXN_002518,2026-08-10T09:49:00,MERCH_001,USER_0008,DEV_0057,IP_0672,PI_1164,616.07,INR,upi,success,False,,legitimate
TXN_002519,2026-08-26T06:35:13,MERCH_001,USER_1745,DEV_0216,IP_0517,PI_0894,6534.68,INR,card,success,False,,legitimate
TXN_002520,2026-08-30T08:37:55,MERCH_001,USER_1498,DEV_0487,IP_0066,PI_0996,60188.68,INR,card,success,False,,legitimate
TXN_002521,2026-08-23T10:34:25,MERCH_001,USER_1377,DEV_0640,IP_0007,PI_1447,290.98,INR,upi,success,False,,legitimate
TXN_002522,2026-08-27T17:14:56,MERCH_001,USER_1192,DEV_0345,IP_1134,PI_2175,397.71,INR,card,success,False,,legitimate
TXN_002523,2026-08-19T16:31:50,MERCH_001,USER_1602,DEV_0215,IP_1500,PI_1177,16686.97,INR,card,failed,False,,legitimate
TXN_002524,2026-08-19T11:53:05,MERCH_001,USER_0780,DEV_0461,IP_0085,PI_2278,614.24,INR,card,success,False,,legitimate
TXN_002525,2026-08-21T00:46:11,MERCH_001,USER_0696,DEV_0873,IP_0082,PI_1754,3740.51,INR,upi,success,False,,legitimate
TXN_002526,2026-08-27T11:30:22,MERCH_001,USER_0060,DEV_0421,IP_0555,PI_2257,40073.9,INR,upi,success,False,,legitimate
TXN_002527,2026-08-30T12:36:45,MERCH_001,USER_1374,DEV_0619,IP_0087,PI_2122,3863.87,INR,card,success,False,,legitimate
TXN_002528,2026-08-14T17:45:00,MERCH_001,USER_1392,DEV_0745,IP_0739,PI_0809,835.33,INR,card,success,False,,legitimate
TXN_002529,2026-08-28T14:03:21,MERCH_001,USER_0117,DEV_0820,IP_1484,PI_0769,3713.5,INR,upi,success,False,,legitimate
TXN_002530,2026-08-13T20:32:01,MERCH_001,USER_1553,DEV_0872,IP_0519,PI_0544,59383.8,INR,upi,success,False,,legitimate
TXN_002531,2026-08-09T13:48:17,MERCH_001,USER_0413,DEV_0892,IP_0031,PI_1422,41983.03,INR,netbanking,success,False,,legitimate
TXN_002532,2026-08-18T08:14:31,MERCH_001,USER_1073,DEV_0047,IP_1060,PI_1022,5251.7,INR,card,success,True,FARM_6455,account_farm
TXN_002533,2026-08-19T02:57:06,MERCH_001,USER_1401,DEV_0808,IP_0686,PI_2004,14853.38,INR,card,success,False,,legitimate
TXN_002534,2026-08-30T20:19:09,MERCH_001,USER_0959,DEV_0714,IP_0109,PI_1778,19302.44,INR,upi,success,False,,legitimate
TXN_002535,2026-08-17T22:32:13,MERCH_001,USER_1442,DEV_0095,IP_0003,PI_2315,43424.96,INR,card,success,False,,legitimate
TXN_002536,2026-08-08T21:48:50,MERCH_001,USER_1932,DEV_0525,IP_1327,PI_1156,4270.0,INR,upi,success,False,,legitimate
TXN_002537,2026-08-23T18:58:57,MERCH_001,USER_0684,DEV_0789,IP_1300,PI_1667,28913.13,INR,netbanking,success,False,,legitimate
TXN_002538,2026-08-09T23:12:01,MERCH_001,USER_0848,DEV_0937,IP_0215,PI_0928,3506.36,INR,card,success,False,,legitimate
TXN_002539,2026-08-06T18:17:53,MERCH_001,USER_1405,DEV_0836,IP_0322,PI_2398,710.38,INR,netbanking,success,False,,legitimate
TXN_002540,2026-08-03T12:48:59,MERCH_001,USER_1732,DEV_0125,IP_0444,PI_0409,32543.62,INR,upi,success,False,,legitimate
TXN_002541,2026-08-07T19:33:12,MERCH_001,USER_0562,DEV_0935,IP_0097,PI_1359,9331.82,INR,upi,success,False,,legitimate
TXN_002542,2026-08-19T00:23:07,MERCH_001,USER_1716,DEV_0013,IP_0488,PI_1096,45783.87,INR,card,success,False,,legitimate
TXN_002543,2026-08-17T08:31:07,MERCH_001,USER_1158,DEV_0107,IP_0861,PI_0538,2336.36,INR,upi,success,False,,legitimate
TXN_002544,2026-08-25T06:47:08,MERCH_001,USER_1602,DEV_0215,IP_0852,PI_0144,71746.6,INR,card,success,False,,legitimate
TXN_002545,2026-08-14T10:40:02,MERCH_001,USER_1098,DEV_0019,IP_1361,PI_2112,2834.9,INR,card,success,True,FARM_7120,account_farm
TXN_002546,2026-08-10T05:04:08,MERCH_001,USER_1101,DEV_0708,IP_1429,PI_0635,326.69,INR,upi,failed,False,,legitimate
TXN_002547,2026-08-10T11:39:56,MERCH_001,USER_1039,DEV_0274,IP_1146,PI_0224,3562.22,INR,card,success,False,,legitimate
TXN_002548,2026-08-13T16:11:01,MERCH_001,USER_0235,DEV_0559,IP_0407,PI_1079,5287.62,INR,upi,success,True,BURST_5063,coordinated_burst
TXN_002549,2026-08-07T00:56:36,MERCH_001,USER_0029,DEV_0028,IP_0434,PI_1902,8565.61,INR,upi,success,True,FARM_7504,account_farm
TXN_002550,2026-08-20T02:24:27,MERCH_001,USER_0561,DEV_0928,IP_0228,PI_2198,9517.19,INR,wallet,success,False,,legitimate
TXN_002551,2026-08-02T05:56:55,MERCH_001,USER_1545,DEV_0816,IP_0064,PI_1132,27479.95,INR,upi,success,False,,legitimate
TXN_002552,2026-08-26T23:06:32,MERCH_001,USER_1868,DEV_0077,IP_0386,PI_2401,2956.41,INR,upi,success,False,,legitimate
TXN_002553,2026-08-23T03:21:19,MERCH_001,USER_1633,DEV_0432,IP_1413,PI_1004,4917.51,INR,card,success,False,,legitimate
TXN_002554,2026-08-22T21:48:38,MERCH_001,USER_1245,DEV_0716,IP_0486,PI_1834,16895.54,INR,card,failed,False,,legitimate
TXN_002555,2026-08-30T19:36:29,MERCH_001,USER_1000,DEV_0001,IP_0602,PI_1129,16994.86,INR,upi,success,False,,legitimate
TXN_002556,2026-08-29T18:05:15,MERCH_001,USER_1480,DEV_0361,IP_0094,PI_0615,25317.39,INR,upi,success,False,,legitimate
TXN_002557,2026-08-11T02:06:16,MERCH_001,USER_0709,DEV_0964,IP_0086,PI_2136,1345.93,INR,upi,success,False,,legitimate
TXN_002558,2026-08-14T19:28:55,MERCH_001,USER_0496,DEV_0473,IP_0012,PI_0691,2142.92,INR,wallet,success,False,,legitimate
TXN_002559,2026-08-16T19:13:56,MERCH_001,USER_0924,DEV_0469,IP_0562,PI_1627,5144.14,INR,netbanking,success,False,,legitimate
TXN_002560,2026-08-11T20:38:51,MERCH_001,USER_0416,DEV_0086,IP_1365,PI_0704,3529.2,INR,upi,success,True,FARM_2844,account_farm
TXN_002561,2026-08-23T06:08:18,MERCH_001,USER_1844,DEV_0909,IP_1218,PI_0309,70127.0,INR,upi,success,False,,legitimate
TXN_002562,2026-08-13T01:26:11,MERCH_001,USER_1967,DEV_0770,IP_0010,PI_0777,14286.63,INR,upi,success,False,,legitimate
TXN_002563,2026-08-10T23:26:22,MERCH_001,USER_1899,DEV_0294,IP_0347,PI_0628,4086.44,INR,card,success,False,,legitimate
TXN_002564,2026-08-18T04:56:37,MERCH_001,USER_1856,DEV_0993,IP_0087,PI_0069,553.96,INR,upi,success,False,,legitimate
TXN_002565,2026-08-01T13:29:49,MERCH_001,USER_1756,DEV_0293,IP_1319,PI_1746,3433.52,INR,card,success,False,,legitimate
TXN_002566,2026-08-16T10:46:51,MERCH_001,USER_1291,DEV_0038,IP_1311,PI_1483,8979.65,INR,upi,success,False,,legitimate
TXN_002567,2026-08-07T14:26:01,MERCH_001,USER_0626,DEV_0383,IP_0333,PI_1804,7231.53,INR,card,success,False,,legitimate
TXN_002568,2026-08-17T16:22:13,MERCH_001,USER_1739,DEV_0423,IP_0588,PI_1075,5560.97,INR,upi,success,True,BURST_7372,coordinated_burst
TXN_002569,2026-08-23T16:08:11,MERCH_001,USER_0577,DEV_0040,IP_0544,PI_0351,47546.74,INR,upi,failed,False,,legitimate
TXN_002570,2026-08-22T21:11:12,MERCH_001,USER_0232,DEV_0625,IP_1146,PI_1764,3825.83,INR,upi,success,False,,legitimate
TXN_002571,2026-08-01T22:58:06,MERCH_001,USER_1937,DEV_0681,IP_0746,PI_2088,13907.18,INR,upi,success,True,FARM_5733,account_farm
TXN_002572,2026-08-02T08:36:38,MERCH_001,USER_1569,DEV_0984,IP_0030,PI_1422,4659.42,INR,upi,success,False,,legitimate
TXN_002573,2026-08-15T13:37:17,MERCH_001,USER_0648,DEV_0537,IP_1407,PI_2381,165.99,INR,card,success,False,,legitimate
TXN_002574,2026-08-05T04:51:07,MERCH_001,USER_0189,DEV_0324,IP_0015,PI_2296,12682.04,INR,card,success,False,,legitimate
TXN_002575,2026-08-25T19:04:20,MERCH_001,USER_1574,DEV_0725,IP_0516,PI_1924,7721.01,INR,upi,success,True,FARM_1179,account_farm
TXN_002576,2026-08-26T23:56:10,MERCH_001,USER_1113,DEV_0792,IP_1401,PI_0187,44907.8,INR,upi,success,False,,legitimate
TXN_002577,2026-08-06T23:12:13,MERCH_001,USER_1548,DEV_0252,IP_1226,PI_0425,12909.93,INR,netbanking,success,True,FARM_5981,account_farm
TXN_002578,2026-08-11T02:00:00,MERCH_001,USER_1976,DEV_0499,IP_0347,PI_1600,7824.17,INR,card,success,True,FARM_6984,account_farm
TXN_002579,2026-08-25T16:11:16,MERCH_001,USER_0643,DEV_0618,IP_0291,PI_0130,1678.96,INR,upi,success,True,PAY_8708,payment_instrument_abuse
TXN_002580,2026-08-28T05:51:30,MERCH_001,USER_1638,DEV_0467,IP_0088,PI_1712,70792.06,INR,card,success,False,,legitimate
TXN_002581,2026-08-02T16:14:24,MERCH_001,USER_1597,DEV_0180,IP_0297,PI_1867,6555.62,INR,wallet,success,False,,legitimate
TXN_002582,2026-08-25T06:08:38,MERCH_001,USER_1095,DEV_0666,IP_0019,PI_1898,1681.27,INR,card,success,False,,legitimate
TXN_002583,2026-08-13T22:18:49,MERCH_001,USER_0445,DEV_0116,IP_0059,PI_0132,6757.9,INR,upi,success,False,,legitimate
TXN_002584,2026-08-17T13:56:40,MERCH_001,USER_0681,DEV_0768,IP_0003,PI_0399,3497.52,INR,upi,success,False,,legitimate
TXN_002585,2026-08-12T19:24:29,MERCH_001,USER_1450,DEV_0151,IP_0857,PI_0387,8697.74,INR,netbanking,refunded,False,,legitimate
TXN_002586,2026-08-06T22:52:13,MERCH_001,USER_0385,DEV_0252,IP_1226,PI_0425,13516.27,INR,card,success,True,FARM_5981,account_farm
TXN_002587,2026-08-26T16:19:11,MERCH_001,USER_0565,DEV_0956,IP_0606,PI_0473,569.71,INR,card,success,False,,legitimate
TXN_002588,2026-08-14T03:26:55,MERCH_001,USER_0749,DEV_0244,IP_0664,PI_0563,541.96,INR,card,success,False,,legitimate
TXN_002589,2026-08-30T14:04:19,MERCH_001,USER_0496,DEV_0473,IP_0541,PI_1142,2001.39,INR,upi,success,False,,legitimate
TXN_002590,2026-08-01T07:59:31,MERCH_001,USER_0997,DEV_0980,IP_0840,PI_1104,21530.38,INR,upi,success,False,,legitimate
TXN_002591,2026-08-09T21:49:35,MERCH_001,USER_1354,DEV_0479,IP_0030,PI_2416,2228.97,INR,upi,success,False,,legitimate
TXN_002592,2026-08-17T19:15:57,MERCH_001,USER_0459,DEV_0214,IP_0632,PI_2333,3060.53,INR,card,failed,False,,legitimate
TXN_002593,2026-08-12T09:37:54,MERCH_001,USER_0816,DEV_0713,IP_0991,PI_2004,66804.36,INR,upi,success,False,,legitimate
TXN_002594,2026-08-14T20:18:07,MERCH_001,USER_1883,DEV_0182,IP_0054,PI_1981,62004.69,INR,card,success,False,,legitimate
TXN_002595,2026-08-16T18:24:16,MERCH_001,USER_1207,DEV_0450,IP_0557,PI_0943,3632.91,INR,upi,success,False,,legitimate
TXN_002596,2026-08-12T06:36:15,MERCH_001,USER_0348,DEV_0437,IP_0043,PI_1661,18464.45,INR,upi,success,False,,legitimate
TXN_002597,2026-08-12T20:09:18,MERCH_001,USER_1353,DEV_0472,IP_0876,PI_1058,49023.04,INR,upi,success,False,,legitimate
TXN_002598,2026-08-24T11:19:20,MERCH_001,USER_0367,DEV_0570,IP_1159,PI_0599,16422.09,INR,upi,success,False,,legitimate
TXN_002599,2026-08-21T18:16:41,MERCH_001,USER_1652,DEV_0565,IP_1500,PI_2007,40468.19,INR,upi,success,False,,legitimate
TXN_002600,2026-08-01T00:06:30,MERCH_001,USER_0321,DEV_0248,IP_1496,PI_0492,37886.91,INR,card,success,False,,legitimate
TXN_002601,2026-08-24T11:50:34,MERCH_001,USER_1700,DEV_0901,IP_0351,PI_1709,6057.67,INR,card,success,False,,legitimate
TXN_002602,2026-08-27T13:59:56,MERCH_001,USER_0306,DEV_0143,IP_0022,PI_0496,3493.72,INR,card,success,False,,legitimate
TXN_002603,2026-08-22T21:21:50,MERCH_001,USER_0743,DEV_0202,IP_0498,PI_1134,248.16,INR,card,success,False,,legitimate
TXN_002604,2026-08-12T04:36:54,MERCH_001,USER_0037,DEV_0260,IP_0390,PI_0930,4387.38,INR,card,success,False,,legitimate
TXN_002605,2026-08-18T08:15:12,MERCH_001,USER_0591,DEV_0138,IP_0507,PI_0343,4262.36,INR,card,success,False,,legitimate
TXN_002606,2026-08-17T01:10:52,MERCH_001,USER_0781,DEV_0468,IP_0961,PI_1213,1552.29,INR,upi,success,False,,legitimate
TXN_002607,2026-08-17T16:16:38,MERCH_001,USER_1043,DEV_0302,IP_1076,PI_1381,7419.87,INR,netbanking,success,False,,legitimate
TXN_002608,2026-08-17T15:43:58,MERCH_001,USER_0033,DEV_0232,IP_1459,PI_0546,980.16,INR,upi,success,False,,legitimate
TXN_002609,2026-08-12T15:46:02,MERCH_001,USER_0177,DEV_0240,IP_0073,PI_0471,30249.86,INR,card,success,False,,legitimate
TXN_002610,2026-08-16T05:30:00,MERCH_001,USER_1664,DEV_0649,IP_1080,PI_1676,2826.7,INR,upi,success,False,,legitimate
TXN_002611,2026-08-26T20:23:59,MERCH_001,USER_0421,DEV_0948,IP_0199,PI_2407,785.98,INR,card,success,False,,legitimate
TXN_002612,2026-08-02T01:46:51,MERCH_001,USER_1694,DEV_0859,IP_1110,PI_1489,4776.65,INR,upi,success,False,,legitimate
TXN_002613,2026-08-15T01:36:00,MERCH_001,USER_0021,DEV_0148,IP_0704,PI_0246,13105.91,INR,upi,success,False,,legitimate
TXN_002614,2026-08-19T17:19:22,MERCH_001,USER_1892,DEV_0245,IP_0183,PI_1720,19859.12,INR,upi,success,False,,legitimate
TXN_002615,2026-08-01T19:49:25,MERCH_001,USER_1170,DEV_0191,IP_0581,PI_1235,15659.2,INR,card,success,False,,legitimate
TXN_002616,2026-08-16T20:07:59,MERCH_001,USER_1876,DEV_0133,IP_0486,PI_0936,8143.47,INR,upi,failed,False,,legitimate
TXN_002617,2026-08-14T21:16:05,MERCH_001,USER_1649,DEV_0544,IP_1325,PI_1996,19903.2,INR,upi,success,False,,legitimate
TXN_002618,2026-08-18T16:04:46,MERCH_001,USER_0166,DEV_0163,IP_0688,PI_0225,10483.86,INR,upi,success,False,,legitimate
TXN_002619,2026-08-25T01:46:02,MERCH_001,USER_0161,DEV_0128,IP_1019,PI_0646,11950.31,INR,card,success,False,,legitimate
TXN_002620,2026-08-07T09:05:30,MERCH_001,USER_1510,DEV_0571,IP_0053,PI_2389,17582.07,INR,upi,success,False,,legitimate
TXN_002621,2026-08-26T23:48:57,MERCH_001,USER_0539,DEV_0774,IP_0339,PI_0517,896.08,INR,upi,success,False,,legitimate
TXN_002622,2026-08-13T10:17:37,MERCH_001,USER_0212,DEV_0200,IP_1127,PI_1811,4289.45,INR,upi,refunded,True,REFUND_7899,refund_abuse
TXN_002623,2026-08-20T12:11:27,MERCH_001,USER_0382,DEV_0675,IP_0047,PI_0670,45494.83,INR,upi,success,False,,legitimate
TXN_002624,2026-08-25T19:09:20,MERCH_001,USER_0219,DEV_0725,IP_0516,PI_1924,7712.77,INR,card,success,True,FARM_1179,account_farm
TXN_002625,2026-08-27T17:10:57,MERCH_001,USER_1547,DEV_0830,IP_0062,PI_1132,9639.95,INR,netbanking,success,False,,legitimate
TXN_002626,2026-08-29T03:45:34,MERCH_001,USER_1887,DEV_0210,IP_0200,PI_1280,3325.8,INR,upi,success,False,,legitimate
TXN_002627,2026-08-20T01:12:16,MERCH_001,USER_1621,DEV_0348,IP_0011,PI_0599,66284.66,INR,netbanking,success,False,,legitimate
TXN_002628,2026-08-18T07:07:01,MERCH_001,USER_0804,DEV_0629,IP_0854,PI_2100,3388.43,INR,card,success,False,,legitimate
TXN_002629,2026-08-05T16:14:12,MERCH_001,USER_0784,DEV_0489,IP_0670,PI_0626,47070.31,INR,upi,success,False,,legitimate
TXN_002630,2026-08-13T11:48:17,MERCH_001,USER_1604,DEV_0213,IP_1488,PI_0021,5849.54,INR,upi,success,True,BURST_5084,coordinated_burst
TXN_002631,2026-08-25T19:01:20,MERCH_001,USER_0486,DEV_0725,IP_0516,PI_1924,6321.94,INR,upi,success,True,FARM_1179,account_farm
TXN_002632,2026-08-14T06:07:26,MERCH_001,USER_0689,DEV_0824,IP_0777,PI_0253,13156.45,INR,upi,success,False,,legitimate
TXN_002633,2026-08-17T12:52:39,MERCH_001,USER_1815,DEV_0706,IP_0689,PI_1177,320.87,INR,upi,success,False,,legitimate
TXN_002634,2026-08-25T16:47:49,MERCH_001,USER_1918,DEV_0427,IP_1012,PI_1447,50451.44,INR,upi,success,False,,legitimate
TXN_002635,2026-08-14T00:00:01,MERCH_001,USER_1956,DEV_0693,IP_0143,PI_1570,1150.73,INR,card,success,False,,legitimate
TXN_002636,2026-08-29T03:29:51,MERCH_001,USER_1731,DEV_0118,IP_0005,PI_0599,780.35,INR,upi,success,False,,legitimate
