transaction_id,timestamp,merchant_id,user_id,device_id,ip_id,payment_instrument_id,amount,currency,payment_method,status,is_fraud,fraud_campaign_id,scenario
TXN_003094,2026-08-12T16:21:03,MERCH_001,USER_0538,DEV_0167,IP_0074,PI_1601,713.12,INR,card,success,False,,legitimate
TXN_003095,2026-08-13T12:20:43,MERCH_001,USER_2367,DEV_0970,IP_1598,PI_1717,19123.95,INR,upi,success,False,,legitimate
TXN_003096,2026-08-10T17:42:52,MERCH_001,USER_0959,DEV_0031,IP_0715,PI_2842,1100.67,INR,netbanking,success,True,HARD_MIXEDE_9478,mixed_entity_campaign
TXN_003097,2026-08-15T17:47:18,MERCH_001,USER_2331,DEV_0134,IP_0011,PI_1432,3336.08,INR,upi,refunded,False,,legitimate_burst
TXN_003098,2026-08-24T08:09:56,MERCH_001,USER_0306,DEV_0943,IP_1138,PI_0618,4336.44,INR,wallet,failed,False,,legitimate
TXN_003099,2026-08-29T04:53:24,MERCH_001,USER_1124,DEV_0669,IP_0385,PI_0433,9672.71,INR,netbanking,success,False,,legitimate
TXN_003100,2026-08-04T09:24:42,MERCH_001,USER_0289,DEV_0824,IP_0763,PI_1076,860.46,INR,upi,success,False,,legitimate
TXN_003101,2026-08-25T14:04:11,MERCH_001,USER_0333,DEV_1132,IP_0859,PI_0829,2478.11,INR,netbanking,success,False,,legitimate
TXN_003102,2026-08-03T18:36:30,MERCH_001,USER_0286,DEV_0803,IP_1357,PI_1995,15919.46,INR,upi,success,False,,legitimate
TXN_003103,2026-08-24T06:41:17,MERCH_001,USER_2124,DEV_0469,IP_0846,PI_0370,2056.12,INR,card,failed,False,,legitimate
TXN_003104,2026-08-12T19:37:30,MERCH_001,USER_1034,DEV_0381,IP_0040,PI_2191,4167.67,INR,upi,success,False,,legitimate_shared_university
TXN_003105,2026-08-24T13:25:21,MERCH_001,USER_0147,DEV_1030,IP_1191,PI_2619,884.81,INR,card,success,False,,legitimate
TXN_003106,2026-08-10T23:01:02,MERCH_001,USER_1765,DEV_0356,IP_0043,PI_0339,733.72,INR,upi,success,False,,legitimate
TXN_003107,2026-08-05T07:24:11,MERCH_001,USER_2145,DEV_0616,IP_0678,PI_1602,649.81,INR,netbanking,refunded,False,,legitimate
TXN_003108,2026-08-02T07:34:30,MERCH_001,USER_2168,DEV_0777,IP_0668,PI_0485,881.14,INR,upi,success,False,,legitimate
TXN_003109,2026-08-03T21:10:17,MERCH_001,USER_1949,DEV_0878,IP_0587,PI_2350,7629.48,INR,upi,success,True,HARD_MIXEDE_8900,mixed_entity_campaign
TXN_003110,2026-08-17T00:59:34,MERCH_001,USER_0948,DEV_0637,IP_0012,PI_1861,17742.4,INR,upi,success,False,,legitimate
TXN_003111,2026-08-04T12:44:09,MERCH_001,USER_1244,DEV_0309,IP_1127,PI_2028,821.08,INR,wallet,success,False,,legitimate
TXN_003112,2026-08-05T03:34:17,MERCH_001,USER_0336,DEV_1153,IP_0580,PI_0662,3873.62,INR,netbanking,success,False,,legitimate
TXN_003113,2026-08-13T20:05:01,MERCH_001,USER_1770,DEV_0391,IP_0585,PI_1915,14337.18,INR,upi,success,False,,legitimate
TXN_003114,2026-08-20T15:24:34,MERCH_001,USER_1750,DEV_0388,IP_0928,PI_1832,2765.14,INR,upi,success,True,HARD_LOWSIG_2813,low_signal_account_farm
TXN_003115,2026-08-25T19:52:59,MERCH_001,USER_1884,DEV_1093,IP_0429,PI_2134,14764.73,INR,upi,success,True,HARD_LOWSIG_7611,low_signal_account_farm
TXN_003116,2026-08-07T04:00:45,MERCH_001,USER_2037,DEV_1060,IP_1453,PI_2494,677.03,INR,card,success,False,,legitimate
TXN_003117,2026-08-03T05:43:05,MERCH_001,USER_2296,DEV_0473,IP_0568,PI_1221,1286.38,INR,card,success,True,HARD_SLOWCO_6425,slow_coordinated_campaign
TXN_003118,2026-08-21T20:27:03,MERCH_001,USER_0241,DEV_0488,IP_0020,PI_2023,2946.5,INR,wallet,success,False,,legitimate
TXN_003119,2026-08-09T17:13:12,MERCH_001,USER_0924,DEV_0469,IP_1702,PI_0441,17343.76,INR,upi,success,False,,legitimate
TXN_003120,2026-08-26T21:43:21,MERCH_001,USER_0216,DEV_0313,IP_1176,PI_2023,2388.11,INR,card,success,False,,legitimate
TXN_003121,2026-08-07T11:49:54,MERCH_001,USER_0499,DEV_1094,IP_0094,PI_2405,986.39,INR,upi,success,False,,legitimate
TXN_003122,2026-08-01T00:46:19,MERCH_001,USER_1146,DEV_0823,IP_0422,PI_0497,608.53,INR,upi,failed,False,,legitimate
TXN_003123,2026-08-05T09:50:56,MERCH_001,USER_0243,DEV_0502,IP_0175,PI_1498,160.21,INR,netbanking,success,False,,legitimate
TXN_003124,2026-08-03T07:21:01,MERCH_001,USER_0592,DEV_0545,IP_0063,PI_2740,2788.96,INR,upi,success,False,,legitimate
TXN_003125,2026-08-14T02:47:42,MERCH_001,USER_2275,DEV_0432,IP_0005,PI_1320,6070.54,INR,card,success,False,,legitimate_burst
TXN_003126,2026-08-05T06:19:15,MERCH_001,USER_0058,DEV_0407,IP_1003,PI_1829,3880.61,INR,upi,refunded,False,,legitimate
TXN_003127,2026-08-04T06:53:43,MERCH_001,USER_1294,DEV_0659,IP_0893,PI_2966,4642.42,INR,upi,success,False,,legitimate
TXN_003128,2026-08-25T04:51:26,MERCH_001,USER_1722,DEV_0055,IP_1119,PI_1926,8209.27,INR,upi,failed,False,,legitimate
TXN_003129,2026-08-12T17:37:51,MERCH_001,USER_0708,DEV_0157,IP_0017,PI_2893,17390.1,INR,upi,success,False,,legitimate
TXN_003130,2026-08-02T15:12:37,MERCH_001,USER_1564,DEV_0149,IP_0810,PI_2543,17095.97,INR,netbanking,success,False,,legitimate
TXN_003131,2026-08-25T17:31:45,MERCH_001,USER_1670,DEV_0891,IP_0061,PI_0722,1668.5,INR,upi,success,False,,legitimate
TXN_003132,2026-08-28T20:56:25,MERCH_001,USER_2132,DEV_0525,IP_1603,PI_1455,1518.59,INR,netbanking,success,False,,legitimate
TXN_003133,2026-08-29T16:09:35,MERCH_001,USER_1317,DEV_0820,IP_1445,PI_1818,1101.7,INR,wallet,success,True,HARD_LOWSIG_4054,low_signal_payment_abuse
TXN_003134,2026-08-22T04:54:07,MERCH_001,USER_1297,DEV_0680,IP_0007,PI_2152,4992.39,INR,upi,success,False,,legitimate
TXN_003135,2026-08-17T09:00:27,MERCH_001,USER_2159,DEV_0714,IP_0311,PI_0679,9813.83,INR,netbanking,success,True,HARD_LOWSIG_3164,low_signal_coordinated_burst
TXN_003136,2026-08-24T03:22:06,MERCH_001,USER_1444,DEV_0509,IP_0794,PI_2386,2334.97,INR,card,refunded,False,,legitimate
TXN_003137,2026-08-11T03:25:25,MERCH_001,USER_0901,DEV_0308,IP_1645,PI_1096,17675.54,INR,upi,success,False,,legitimate
TXN_003138,2026-08-08T01:44:40,MERCH_001,USER_2308,DEV_0557,IP_0608,PI_2219,2013.44,INR,card,success,False,,legitimate
TXN_003139,2026-08-10T15:57:09,MERCH_001,USER_1223,DEV_0162,IP_1336,PI_2990,13155.47,INR,card,success,False,,legitimate
TXN_003140,2026-08-24T04:42:46,MERCH_001,USER_0660,DEV_1021,IP_1187,PI_1383,2993.77,INR,upi,success,True,HARD_LOWSIG_2334,low_signal_coordinated_burst
TXN_003141,2026-08-18T09:09:06,MERCH_001,USER_0560,DEV_0321,IP_1546,PI_2332,4419.67,INR,upi,refunded,False,,legitimate
TXN_003142,2026-08-03T20:30:25,MERCH_001,USER_2109,DEV_1128,IP_1255,PI_2835,14182.81,INR,upi,success,True,HARD_MIXEDE_2204,mixed_entity_campaign
TXN_003143,2026-08-23T01:13:58,MERCH_001,USER_1238,DEV_0267,IP_0169,PI_0085,16447.01,INR,upi,success,False,,legitimate
TXN_003144,2026-08-04T00:57:02,MERCH_001,USER_0789,DEV_0724,IP_1224,PI_2843,16440.39,INR,netbanking,success,False,,legitimate
TXN_003145,2026-08-28T03:52:19,MERCH_001,USER_2157,DEV_0700,IP_0794,PI_2212,578.58,INR,netbanking,success,False,,legitimate
TXN_003146,2026-08-17T15:28:57,MERCH_001,USER_1580,DEV_0261,IP_0077,PI_0593,7663.48,INR,upi,success,False,,legitimate
TXN_003147,2026-08-01T20:33:11,MERCH_001,USER_0938,DEV_0567,IP_0486,PI_2176,707.3,INR,upi,success,False,,legitimate
TXN_003148,2026-08-16T01:58:41,MERCH_001,USER_1472,DEV_0705,IP_1073,PI_2811,15961.77,INR,upi,success,False,,legitimate
TXN_003149,2026-08-02T21:49:35,MERCH_001,USER_2280,DEV_0361,IP_1507,PI_2832,119.51,INR,upi,success,False,,legitimate
TXN_003150,2026-08-27T15:49:18,MERCH_001,USER_0360,DEV_0121,IP_0930,PI_0048,5526.08,INR,netbanking,failed,False,,legitimate
TXN_003151,2026-08-08T05:51:34,MERCH_001,USER_0080,DEV_0561,IP_0374,PI_1849,12245.66,INR,upi,success,False,,legitimate
TXN_003152,2026-08-25T10:17:38,MERCH_001,USER_0361,DEV_0128,IP_0844,PI_0804,477.21,INR,card,success,True,HARD_LOWSIG_1364,low_signal_payment_abuse
TXN_003153,2026-08-13T06:00:44,MERCH_001,USER_1046,DEV_0123,IP_0873,PI_2364,6308.7,INR,card,success,True,HARD_LOWSIG_2663,low_signal_coordinated_burst
TXN_003154,2026-08-04T00:59:12,MERCH_001,USER_0046,DEV_0323,IP_0358,PI_0035,833.96,INR,card,success,True,HARD_LOWSIG_2766,low_signal_coordinated_burst
TXN_003155,2026-08-16T00:34:56,MERCH_001,USER_0554,DEV_0279,IP_0430,PI_2901,350.88,INR,upi,success,False,,legitimate
TXN_003156,2026-08-15T17:35:18,MERCH_001,USER_1343,DEV_0450,IP_0011,PI_1259,14448.56,INR,upi,success,False,,legitimate_burst
TXN_003157,2026-08-10T17:55:20,MERCH_001,USER_0802,DEV_0815,IP_0534,PI_0024,750.31,INR,wallet,success,False,,legitimate
TXN_003158,2026-08-29T01:29:10,MERCH_001,USER_1933,DEV_0332,IP_0870,PI_0731,940.48,INR,card,success,True,HARD_LOWSIG_9958,low_signal_payment_abuse
TXN_003159,2026-08-24T09:33:05,MERCH_001,USER_0972,DEV_0805,IP_0014,PI_0309,290.93,INR,netbanking,success,False,,legitimate
TXN_003160,2026-08-10T01:36:01,MERCH_001,USER_0583,DEV_0482,IP_0319,PI_2582,8707.63,INR,card,success,True,HARD_LOWSIG_1179,low_signal_coordinated_burst
TXN_003161,2026-08-21T09:46:34,MERCH_001,USER_2258,DEV_0207,IP_0481,PI_0765,2961.89,INR,upi,success,False,,legitimate
TXN_003162,2026-08-29T06:54:46,MERCH_001,USER_1293,DEV_0652,IP_0067,PI_1393,672.72,INR,upi,success,False,,legitimate
TXN_003163,2026-08-13T18:32:45,MERCH_001,USER_0184,DEV_0089,IP_0918,PI_0900,3423.89,INR,wallet,success,False,,legitimate
TXN_003164,2026-08-28T22:46:59,MERCH_001,USER_2004,DEV_0829,IP_0988,PI_0987,15252.6,INR,upi,success,True,HARD_LOWSIG_6923,low_signal_payment_abuse
TXN_003165,2026-08-12T20:42:36,MERCH_001,USER_0732,DEV_0325,IP_1576,PI_1453,8757.42,INR,upi,success,False,,legitimate
TXN_003166,2026-08-25T00:28:36,MERCH_001,USER_1395,DEV_0166,IP_1590,PI_2898,9583.39,INR,upi,success,False,,legitimate
TXN_003167,2026-08-07T04:53:01,MERCH_001,USER_0192,DEV_0145,IP_0049,PI_2702,815.11,INR,card,success,False,,legitimate
TXN_003168,2026-08-01T07:23:20,MERCH_001,USER_0287,DEV_0810,IP_1230,PI_2632,4472.26,INR,netbanking,success,True,HARD_LOWSIG_2897,low_signal_coordinated_burst
TXN_003169,2026-08-07T13:12:10,MERCH_001,USER_1686,DEV_1003,IP_1340,PI_0360,3876.62,INR,upi,success,False,,legitimate
TXN_003170,2026-08-21T04:02:56,MERCH_001,USER_0452,DEV_0765,IP_0031,PI_1519,14383.23,INR,upi,success,False,,legitimate
TXN_003171,2026-08-21T18:02:03,MERCH_001,USER_0520,DEV_0252,IP_1717,PI_1119,6666.16,INR,netbanking,success,True,HARD_MIXEDE_5491,mixed_entity_campaign
TXN_003172,2026-08-12T18:45:33,MERCH_001,USER_0723,DEV_0262,IP_0627,PI_0975,16040.33,INR,card,success,False,,legitimate
TXN_003173,2026-08-24T14:52:17,MERCH_001,USER_1156,DEV_0893,IP_1381,PI_2341,506.9,INR,netbanking,success,False,,legitimate
TXN_003174,2026-08-14T21:55:44,MERCH_001,USER_0013,DEV_0092,IP_0635,PI_0595,225.6,INR,upi,failed,False,,legitimate
TXN_003175,2026-08-06T17:58:47,MERCH_001,USER_1952,DEV_0465,IP_1208,PI_2458,205.33,INR,wallet,success,False,,legitimate
TXN_003176,2026-08-09T15:36:13,MERCH_001,USER_1534,DEV_1139,IP_1593,PI_0454,14627.79,INR,card,success,False,,legitimate
TXN_003177,2026-08-13T22:20:56,MERCH_001,USER_1714,DEV_1199,IP_1391,PI_0847,630.32,INR,card,success,False,,legitimate
TXN_003178,2026-08-25T02:13:51,MERCH_001,USER_0413,DEV_0492,IP_0122,PI_1907,12618.33,INR,upi,success,False,,legitimate
TXN_003179,2026-08-16T10:44:12,MERCH_001,USER_0178,DEV_0047,IP_0759,PI_2112,3359.68,INR,card,success,True,HARD_SLOWCO_2974,slow_coordinated_campaign
TXN_003180,2026-08-01T21:55:12,MERCH_001,USER_0037,DEV_0260,IP_1108,PI_2095,2019.76,INR,upi,refunded,False,,legitimate
TXN_003181,2026-08-12T01:16:12,MERCH_001,USER_0012,DEV_0085,IP_0250,PI_0196,682.46,INR,upi,success,False,,legitimate
TXN_003182,2026-08-14T03:31:31,MERCH_001,USER_0892,DEV_0245,IP_0954,PI_1715,16724.3,INR,upi,success,False,,legitimate
TXN_003183,2026-09-02T11:46:31,MERCH_001,USER_2218,DEV_1127,IP_0046,PI_0439,529.34,INR,card,success,False,,legitimate_shared_office
TXN_003184,2026-08-02T01:14:18,MERCH_001,USER_0470,DEV_0891,IP_0407,PI_0961,3061.81,INR,netbanking,success,False,,legitimate
TXN_003185,2026-08-22T20:39:56,MERCH_001,USER_0296,DEV_0873,IP_1203,PI_0882,2283.17,INR,wallet,success,False,,legitimate
TXN_003186,2026-08-25T05:58:38,MERCH_001,USER_1155,DEV_0886,IP_0638,PI_0438,4507.08,INR,upi,success,False,,legitimate
TXN_003187,2026-08-25T00:54:59,MERCH_001,USER_0381,DEV_0268,IP_1318,PI_1552,710.07,INR,netbanking,success,False,,legitimate
TXN_003188,2026-08-11T23:55:03,MERCH_001,USER_1639,DEV_0674,IP_1130,PI_2784,3030.44,INR,upi,success,True,HARD_SLOWCO_8956,slow_coordinated_campaign
TXN_003189,2026-08-03T07:07:32,MERCH_001,USER_0081,DEV_0568,IP_0363,PI_0870,8704.05,INR,card,success,False,,legitimate
TXN_003190,2026-08-20T12:13:39,MERCH_001,USER_1739,DEV_0174,IP_0505,PI_0570,1011.4,INR,card,success,False,,legitimate
TXN_003191,2026-08-15T18:15:03,MERCH_001,USER_0024,DEV_0169,IP_1313,PI_2802,246.29,INR,upi,success,False,,legitimate
TXN_003192,2026-08-09T20:39:01,MERCH_001,USER_0999,DEV_0994,IP_1433,PI_1196,17922.22,INR,upi,success,False,,legitimate
TXN_003193,2026-08-04T04:42:21,MERCH_001,USER_0918,DEV_0427,IP_1761,PI_2992,15694.1,INR,wallet,success,False,,legitimate
TXN_003194,2026-08-15T13:39:51,MERCH_001,USER_1278,DEV_0547,IP_0451,PI_2428,3988.07,INR,netbanking,success,False,,legitimate
TXN_003195,2026-08-28T22:42:44,MERCH_001,USER_0439,DEV_0674,IP_0938,PI_0987,900.0,INR,card,success,True,HARD_LOWSIG_6923,low_signal_payment_abuse
TXN_003196,2026-08-26T09:03:41,MERCH_001,USER_0343,DEV_0002,IP_0672,PI_0778,2400.55,INR,card,success,False,,legitimate
TXN_003197,2026-08-21T05:24:06,MERCH_001,USER_1385,DEV_0864,IP_0750,PI_2167,623.91,INR,upi,success,True,HARD_MIXEDE_4687,mixed_entity_campaign
TXN_003198,2026-08-14T00:49:27,MERCH_001,USER_1754,DEV_0279,IP_1096,PI_1240,276.21,INR,card,success,False,,legitimate
TXN_003199,2026-08-26T04:55:16,MERCH_001,USER_0797,DEV_0780,IP_1603,PI_2275,679.19,INR,card,success,False,,legitimate
TXN_003200,2026-08-17T01:50:25,MERCH_001,USER_1529,DEV_1104,IP_1682,PI_0166,859.73,INR,upi,success,False,,legitimate
TXN_003201,2026-08-20T19:22:50,MERCH_001,USER_2019,DEV_0934,IP_1408,PI_2525,1421.84,INR,wallet,success,False,,legitimate
TXN_003202,2026-08-15T21:32:15,MERCH_001,USER_2361,DEV_0928,IP_1161,PI_0736,5428.28,INR,card,success,False,,legitimate
TXN_003203,2026-08-12T21:56:14,MERCH_001,USER_2147,DEV_0630,IP_1197,PI_2371,833.97,INR,card,success,False,,legitimate
TXN_003204,2026-08-10T22:46:45,MERCH_001,USER_0502,DEV_1115,IP_1409,PI_1555,14493.73,INR,wallet,success,False,,legitimate
TXN_003205,2026-08-01T07:25:12,MERCH_001,USER_1944,DEV_0409,IP_0699,PI_2842,4770.18,INR,netbanking,success,False,,legitimate
TXN_003206,2026-08-04T06:35:11,MERCH_001,USER_2240,DEV_0081,IP_0158,PI_1953,5092.58,INR,wallet,success,False,,legitimate
TXN_003207,2026-08-16T13:07:12,MERCH_001,USER_1695,DEV_1066,IP_0618,PI_1312,8293.71,INR,upi,refunded,True,HARD_LOWSIG_6258,low_signal_coordinated_burst
TXN_003208,2026-08-14T23:13:44,MERCH_001,USER_0380,DEV_0261,IP_0016,PI_1201,341.32,INR,upi,success,False,,legitimate
TXN_003209,2026-08-07T22:20:40,MERCH_001,USER_2296,DEV_0473,IP_0158,PI_0113,13167.02,INR,upi,success,False,,legitimate
TXN_003210,2026-08-29T05:57:11,MERCH_001,USER_0154,DEV_1079,IP_1203,PI_1605,972.92,INR,upi,success,False,,legitimate
TXN_003211,2026-08-27T13:49:41,MERCH_001,USER_0801,DEV_0808,IP_0431,PI_0533,2354.06,INR,upi,success,False,,legitimate
TXN_003212,2026-08-20T01:01:41,MERCH_001,USER_1191,DEV_1138,IP_0067,PI_2052,888.97,INR,upi,success,False,,legitimate
TXN_003213,2026-08-26T03:02:42,MERCH_001,USER_0981,DEV_0868,IP_0544,PI_0918,992.09,INR,card,failed,False,,legitimate
TXN_003214,2026-08-28T11:14:38,MERCH_001,USER_1680,DEV_0961,IP_1407,PI_0539,5390.35,INR,upi,success,False,,legitimate
TXN_003215,2026-08-30T04:29:35,MERCH_001,USER_1672,DEV_0905,IP_0636,PI_1620,12266.26,INR,card,success,False,,legitimate
TXN_003216,2026-08-27T03:42:34,MERCH_001,USER_2193,DEV_0952,IP_1274,PI_2499,2323.59,INR,upi,success,False,,legitimate
TXN_003217,2026-08-08T04:38:22,MERCH_001,USER_1035,DEV_0046,IP_1337,PI_2246,16419.78,INR,upi,success,True,HARD_LOWSIG_4066,low_signal_coordinated_burst
TXN_003218,2026-08-02T11:06:57,MERCH_001,USER_1856,DEV_0993,IP_0044,PI_0415,13369.8,INR,upi,success,False,,legitimate
TXN_003219,2026-08-29T06:30:45,MERCH_001,USER_2311,DEV_0578,IP_1150,PI_0772,3848.89,INR,card,success,False,,legitimate
TXN_003220,2026-08-13T23:31:17,MERCH_001,USER_1924,DEV_0269,IP_1065,PI_1411,6347.12,INR,netbanking,success,False,,legitimate
TXN_003221,2026-08-22T04:27:51,MERCH_001,USER_2346,DEV_0823,IP_0847,PI_2897,503.31,INR,upi,success,False,,legitimate
TXN_003222,2026-08-13T08:01:25,MERCH_001,USER_2345,DEV_0816,IP_0287,PI_1294,19857.25,INR,card,success,False,,legitimate
TXN_003223,2026-08-25T11:51:45,MERCH_001,USER_1321,DEV_0848,IP_0052,PI_1086,2143.93,INR,wallet,success,False,,legitimate
TXN_003224,2026-08-04T20:40:10,MERCH_001,USER_2092,DEV_0245,IP_0318,PI_0367,3514.65,INR,card,success,False,,legitimate
TXN_003225,2026-08-20T05:06:54,MERCH_001,USER_1136,DEV_0753,IP_0904,PI_2027,1374.98,INR,card,success,False,,legitimate
TXN_003226,2026-08-13T06:18:01,MERCH_001,USER_1929,DEV_0304,IP_0200,PI_2880,342.78,INR,card,success,False,,legitimate
TXN_003227,2026-08-11T19:44:27,MERCH_001,USER_1702,DEV_1115,IP_1649,PI_1780,527.62,INR,upi,success,False,,legitimate
TXN_003228,2026-08-13T13:38:18,MERCH_001,USER_0555,DEV_0286,IP_1736,PI_2723,6915.41,INR,card,success,False,,legitimate
TXN_003229,2026-08-03T21:23:44,MERCH_001,USER_1442,DEV_0495,IP_0007,PI_3000,187.3,INR,upi,success,False,,legitimate
TXN_003230,2026-08-17T04:05:02,MERCH_001,USER_0193,DEV_0152,IP_0933,PI_1241,7774.89,INR,card,success,False,,legitimate
TXN_003231,2026-08-30T03:27:06,MERCH_001,USER_0947,DEV_0630,IP_0717,PI_2330,1227.79,INR,netbanking,success,False,,legitimate
TXN_003232,2026-08-16T10:16:46,MERCH_001,USER_2287,DEV_0410,IP_0227,PI_2635,919.18,INR,upi,success,False,,legitimate
TXN_003233,2026-08-17T08:33:51,MERCH_001,USER_0552,DEV_0265,IP_1700,PI_1520,375.24,INR,card,failed,False,,legitimate
TXN_003234,2026-08-30T20:24:37,MERCH_001,USER_2209,DEV_1064,IP_0015,PI_2091,925.56,INR,upi,success,False,,legitimate
TXN_003235,2026-08-05T18:33:15,MERCH_001,USER_2349,DEV_0844,IP_0719,PI_1993,3467.25,INR,card,success,False,,legitimate
TXN_003236,2026-08-08T02:06:09,MERCH_001,USER_1878,DEV_1147,IP_1412,PI_0574,19803.15,INR,card,success,False,,legitimate
TXN_003237,2026-08-07T17:25:02,MERCH_001,USER_1388,DEV_0117,IP_1558,PI_2551,249.38,INR,upi,success,True,HARD_SLOWCO_2279,slow_coordinated_campaign
TXN_003238,2026-08-27T17:51:27,MERCH_001,USER_1881,DEV_1168,IP_0375,PI_1511,4776.21,INR,upi,success,False,,legitimate
TXN_003239,2026-08-08T11:14:26,MERCH_001,USER_2270,DEV_0291,IP_0057,PI_0878,394.69,INR,card,success,False,,legitimate
TXN_003240,2026-08-17T09:47:32,MERCH_001,USER_0360,DEV_0121,IP_0076,PI_1431,6343.9,INR,card,success,False,,legitimate
TXN_003241,2026-08-22T11:37:35,MERCH_001,USER_0096,DEV_0673,IP_0070,PI_0102,3056.27,INR,card,success,False,,legitimate
TXN_003242,2026-08-01T16:59:16,MERCH_001,USER_0035,DEV_0801,IP_0200,PI_0416,17166.76,INR,upi,success,True,HARD_LOWSIG_4037,low_signal_account_farm
TXN_003243,2026-08-19T02:38:44,MERCH_001,USER_0537,DEV_0160,IP_0605,PI_2442,2865.98,INR,card,success,True,HARD_LOWSIG_3983,low_signal_payment_abuse
TXN_003244,2026-08-05T00:29:05,MERCH_001,USER_0172,DEV_0005,IP_0963,PI_1974,3051.81,INR,card,failed,False,,legitimate
TXN_003245,2026-08-06T05:59:25,MERCH_001,USER_0346,DEV_0023,IP_0433,PI_0368,355.1,INR,netbanking,failed,False,,legitimate
TXN_003246,2026-08-26T12:26:23,MERCH_001,USER_1087,DEV_0291,IP_0229,PI_0281,17528.76,INR,upi,success,True,HARD_LOWSIG_8179,low_signal_account_farm
TXN_003247,2026-08-07T17:35:41,MERCH_001,USER_0601,DEV_0608,IP_1735,PI_0929,538.02,INR,card,success,False,,legitimate
TXN_003248,2026-08-14T21:14:10,MERCH_001,USER_2163,DEV_0742,IP_0262,PI_1499,2745.99,INR,upi,success,True,HARD_SLOWCO_1405,slow_coordinated_campaign
TXN_003249,2026-08-27T20:23:13,MERCH_001,USER_1649,DEV_0744,IP_0683,PI_0113,1563.23,INR,upi,success,False,,legitimate
TXN_003250,2026-08-13T10:35:44,MERCH_001,USER_1873,DEV_1112,IP_1337,PI_0862,345.54,INR,netbanking,success,False,,legitimate
TXN_003251,2026-08-11T18:05:06,MERCH_001,USER_1057,DEV_0200,IP_0870,PI_0295,2076.13,INR,netbanking,success,False,,legitimate
TXN_003252,2026-08-30T18:08:28,MERCH_001,USER_0988,DEV_0917,IP_1685,PI_2884,7094.53,INR,upi,success,True,HARD_LOWSIG_8471,low_signal_coordinated_burst
TXN_003253,2026-08-09T03:13:59,MERCH_001,USER_1416,DEV_0313,IP_1480,PI_0594,5590.59,INR,wallet,success,False,,legitimate
TXN_003254,2026-08-26T04:39:44,MERCH_001,USER_0615,DEV_0706,IP_1035,PI_2257,1666.39,INR,card,failed,False,,legitimate
TXN_003255,2026-08-30T19:14:31,MERCH_001,USER_2280,DEV_0361,IP_0012,PI_1253,4595.77,INR,upi,success,False,,legitimate
TXN_003256,2026-08-05T14:01:48,MERCH_001,USER_0263,DEV_0642,IP_1070,PI_1453,3307.21,INR,upi,success,False,,legitimate
TXN_003257,2026-08-20T05:36:17,MERCH_001,USER_1887,DEV_0010,IP_0040,PI_0976,3946.9,INR,card,success,False,,legitimate
TXN_003258,2026-08-30T21:08:55,MERCH_001,USER_0410,DEV_0471,IP_0181,PI_0465,19259.66,INR,upi,success,False,,legitimate
TXN_003259,2026-08-02T14:35:51,MERCH_001,USER_1954,DEV_0479,IP_0987,PI_0064,1494.21,INR,wallet,success,False,,legitimate
TXN_003260,2026-08-03T23:04:02,MERCH_001,USER_0194,DEV_0465,IP_0288,PI_2396,14937.01,INR,upi,success,True,HARD_LOWSIG_6830,low_signal_account_farm
TXN_003261,2026-08-16T21:27:10,MERCH_001,USER_1683,DEV_0982,IP_1258,PI_1622,2127.05,INR,upi,success,False,,legitimate
TXN_003262,2026-08-14T04:20:29,MERCH_001,USER_0133,DEV_0932,IP_1542,PI_2394,4681.74,INR,upi,failed,False,,legitimate
TXN_003263,2026-08-21T02:30:11,MERCH_001,USER_0119,DEV_0244,IP_0744,PI_2275,206.22,INR,upi,success,True,MIXED_6461,mixed_entity_campaign
TXN_003264,2026-08-12T02:02:36,MERCH_001,USER_1912,DEV_0185,IP_1329,PI_0021,200.6,INR,netbanking,failed,False,,legitimate
TXN_003265,2026-08-11T20:28:22,MERCH_001,USER_1042,DEV_0012,IP_0045,PI_1602,19195.29,INR,upi,success,False,,legitimate_shared_university
TXN_003266,2026-08-25T03:04:58,MERCH_001,USER_1139,DEV_0774,IP_1389,PI_1789,4072.66,INR,upi,success,False,,legitimate
TXN_003267,2026-08-22T07:49:58,MERCH_001,USER_0373,DEV_0212,IP_1112,PI_2499,618.5,INR,upi,success,False,,legitimate
TXN_003268,2026-08-13T14:52:53,MERCH_001,USER_0812,DEV_0885,IP_1721,PI_2967,18664.85,INR,wallet,failed,False,,legitimate
TXN_003269,2026-08-22T03:45:02,MERCH_001,USER_1666,DEV_0863,IP_0291,PI_1750,15958.75,INR,netbanking,success,False,,legitimate
TXN_003270,2026-08-11T14:09:16,MERCH_001,USER_1081,DEV_0368,IP_0454,PI_2158,4580.34,INR,card,success,False,,legitimate
TXN_003271,2026-08-30T18:22:16,MERCH_001,USER_0608,DEV_0657,IP_1308,PI_1672,3604.08,INR,upi,success,False,,legitimate
TXN_003272,2026-08-14T21:44:58,MERCH_001,USER_1237,DEV_0260,IP_0262,PI_1499,4188.35,INR,netbanking,refunded,True,HARD_SLOWCO_1405,slow_coordinated_campaign
TXN_003273,2026-08-11T16:48:44,MERCH_001,USER_1510,DEV_0971,IP_0336,PI_1058,2100.68,INR,wallet,success,False,,legitimate
TXN_003274,2026-08-15T11:19:56,MERCH_001,USER_0529,DEV_0104,IP_0421,PI_2128,365.49,INR,card,success,True,HARD_LOWSIG_1483,low_signal_payment_abuse
